mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__criterion,param_classifier__max_depth,param_classifier__min_samples_leaf,param_classifier__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.015898752212524413,0.0010045997893216852,0.008801746368408202,0.0016222481114961718,entropy,5,2,10,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10}",0.7333333333333334,0.7430865298840321,0.8164903784885944,0.700285054974888,0.8888888888888888,0.7764168371139474,0.06785130371406961,52
0.017229652404785155,0.001164827396343381,0.007918739318847656,0.000614769314486871,entropy,5,4,2,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2}",0.7430865298840321,0.7430865298840321,0.8164903784885944,0.700285054974888,0.9013939838591343,0.7808684954181361,0.07091397130373893,45
0.01657862663269043,0.001322919702540418,0.0076579093933105465,0.0005047361209767614,entropy,5,4,5,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5}",0.7430865298840321,0.7430865298840321,0.8164903784885944,0.700285054974888,0.9013939838591343,0.7808684954181361,0.07091397130373893,45
0.015446090698242187,0.0011892393348263942,0.0076847076416015625,0.0006605215200349373,entropy,5,4,10,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10}",0.7430865298840321,0.7430865298840321,0.8164903784885944,0.700285054974888,0.8888888888888888,0.778367476424087,0.06671535534182461,51
0.016244983673095702,0.0014821067601041575,0.008054304122924804,0.0005981045552684439,entropy,7,1,2,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2}",0.7626373626373626,0.8153846153846154,0.7681159420289855,0.7532879818594105,0.8604425779357132,0.7919736959692175,0.04040409954010176,18
0.015740203857421874,0.001144956829243673,0.010919475555419922,0.006749395551353225,entropy,7,1,5,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5}",0.7626373626373626,0.8045337315053618,0.7681159420289855,0.6835164835164835,0.8604425779357132,0.7758492195247813,0.057859361207713095,53
0.019362783432006835,0.003144293123435791,0.008423614501953124,0.0014660309799083902,entropy,7,1,10,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10}",0.7626373626373626,0.8045337315053618,0.7776634071024189,0.6908212560386473,0.8856462179868969,0.7842603950541375,0.06313801033213749,34
0.01584286689758301,0.00046761291623115383,0.007687282562255859,0.0007401947123344578,entropy,7,2,2,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2}",0.7626373626373626,0.8045337315053618,0.773109243697479,0.7295774647887323,0.8476190476190476,0.7834953700495967,0.04001131659744487,40
0.015062093734741211,0.0008229846603780356,0.007855844497680665,0.0011440347754446939,entropy,7,2,5,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5}",0.7626373626373626,0.8045337315053618,0.773109243697479,0.6814863968148639,0.8476190476190476,0.7738771564548229,0.054846453355192025,54
0.01584305763244629,0.0012101216635189767,0.008196353912353516,0.0004021739687212566,entropy,7,2,10,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10}",0.7626373626373626,0.7938808373590982,0.7776634071024189,0.6908212560386473,0.8732208363903154,0.7796447399055685,0.05855243829509783,47
